case_id,source_year,source_filename,relative_path,stock_code_raw,stock_code_wind,code_match_method,disclosure_date,company_short_name,offering_type,file_size_bytes,sha256,pdf_page_count,is_text_pdf,parser_status,parser_error_count,eod_available,dataset_split,annotation_status,notes
ipo_2022_02436,2022,02436_14-11-2022_凌雄科技_全球發售.pdf,2022_87份/02436_14-11-2022_凌雄科技_全球發售.pdf,02436,2436.HK,filename_5digit_to_wind_hk_equity,2022-11-14,凌雄科技,全球發售,5686145,2575b8afd2ade31458d508d4d142493345803961af9b21072fbfe75482a88ff1,618,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02440,2022,02440_30-11-2022_濠暻科技_全球發售.pdf,2022_87份/02440_30-11-2022_濠暻科技_全球發售.pdf,02440,2440.HK,filename_5digit_to_wind_hk_equity,2022-11-30,濠暻科技,全球發售,10954297,887499baaac9718976f65c4eb40f97cbc04ee612b4d72353f17e21c1d9f5273c,615,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02450,2022,02450_30-12-2022_淮北綠金股份_全球發售.pdf,2022_87份/02450_30-12-2022_淮北綠金股份_全球發售.pdf,02450,2450.HK,filename_5digit_to_wind_hk_equity,2022-12-30,淮北綠金股份,全球發售,10137176,ea5002bf4b6f57a58aa228de338d2c1a5de39bdb240c797d3e0241e88dc116f7,871,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02455,2022,02455_30-12-2022_潤華服務_全球發售.pdf,2022_87份/02455_30-12-2022_潤華服務_全球發售.pdf,02455,2455.HK,filename_5digit_to_wind_hk_equity,2022-12-30,潤華服務,全球發售,8615925,0cd777a6e2bad7c79885cb7ef84d423e19062ab9558e5d83f64208d191114ef4,624,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02457,2022,02457_29-11-2022_步陽國際_全球發售.pdf,2022_87份/02457_29-11-2022_步陽國際_全球發售.pdf,02457,2457.HK,filename_5digit_to_wind_hk_equity,2022-11-29,步陽國際,全球發售,49819518,dd45574838c0dad3cc1ffd4198f99445952c77b5fae8d1f73a60aba58d81367b,514,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02458,2022,02458_30-12-2022_望塵科技控股_全球發售.pdf,2022_87份/02458_30-12-2022_望塵科技控股_全球發售.pdf,02458,2458.HK,filename_5digit_to_wind_hk_equity,2022-12-30,望塵科技控股,全球發售,8758913,4eaa68c85c5fa64d50c793e1a77e9d6d6deb1b6880b6b04ed0025db3af707e6a,665,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02459,2022,02459_30-12-2022_昇能集團_全球發售.pdf,2022_87份/02459_30-12-2022_昇能集團_全球發售.pdf,02459,2459.HK,filename_5digit_to_wind_hk_equity,2022-12-30,昇能集團,全球發售,17409908,12eaeb9f6c23520b2d8553aff87f88e156a415c668444f5d8ffee0f92f3b753b,697,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02469,2022,02469_23-12-2022_粉筆_全球發售.pdf,2022_87份/02469_23-12-2022_粉筆_全球發售.pdf,02469,2469.HK,filename_5digit_to_wind_hk_equity,2022-12-23,粉筆,全球發售,9622940,1b7cfd7223a47d396aeb37341fe3e67f682dc3e579ccd0f7a7d9c35d0534486e,506,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_02602,2022,02602_19-09-2022_萬物雲_全球發售.pdf,2022_87份/02602_19-09-2022_萬物雲_全球發售.pdf,02602,2602.HK,filename_5digit_to_wind_hk_equity,2022-09-19,萬物雲,全球發售,10341567,398087b758fce1142427d2014de1d94e00310c1cd0ea03fc30fc96042f85755f,829,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_03611,2022,03611_30-11-2022_花房集團_全球發售.pdf,2022_87份/03611_30-11-2022_花房集團_全球發售.pdf,03611,3611.HK,filename_5digit_to_wind_hk_equity,2022-11-30,花房集團,全球發售,7985783,2f8e7a254b519f2abf252a3d21331b467e84b953fd37d3f18588751118362247,672,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_03660,2022,03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,2022_87份/03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,03660,3660.HK,filename_5digit_to_wind_hk_equity,2022-11-18,３６０數科－Ｓ,全球發售,28824985,5389ce88baff4109aeab294a9bf84e766e223387b1052ffc230f6cb09359419d,667,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_03931,2022,03931_23-09-2022_中創新航_全球發售.pdf,2022_87份/03931_23-09-2022_中創新航_全球發售.pdf,03931,3931.HK,filename_5digit_to_wind_hk_equity,2022-09-23,中創新航,全球發售,7136492,e4fe87844263b6621a389086e858fc0b7ff9c2e4301f1996527f677c36d45b3f,893,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_04801,2022,04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,2022_87份/04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,04801,4801.HK,filename_5digit_to_wind_hk_equity,2022-09-09,INTERRA ACQ Z25,發售A類股份及上市認股權證,2384491,de5e2ce174dca9c3dac32a66246e4c8f68962b011d41d748e3e9c22571560a33,277,true,not_run,0,false,development,shadow_manual_reviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2022_04841,2022,04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,2022_87份/04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,04841,4841.HK,filename_5digit_to_wind_hk_equity,2022-08-09,匯德收購Ｚ２５,透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市,2743998,2114db9419580d8a37e6d83636070821c117665701c244a69b61220f6b61c26b,355,true,not_run,0,false,development,unreviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2022_06610,2022,06610_29-09-2022_飛天雲動_全球發售.pdf,2022_87份/06610_29-09-2022_飛天雲動_全球發售.pdf,06610,6610.HK,filename_5digit_to_wind_hk_equity,2022-09-29,飛天雲動,全球發售,15083706,726e923278ee3b3040fc5c65f5fe3b791bbb9857ed66f85bd23eb33e0b776967,772,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06639,2022,06639_09-03-2022_瑞爾集團_全球發售.pdf,2022_87份/06639_09-03-2022_瑞爾集團_全球發售.pdf,06639,6639.HK,filename_5digit_to_wind_hk_equity,2022-03-09,瑞爾集團,全球發售,8324106,6af646d505ca565df4688e8a0754855188443fddef5c9ba7d2dec3f0e31748c4,657,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06660,2022,06660_23-09-2022_艾美疫苗_全球發售.pdf,2022_87份/06660_23-09-2022_艾美疫苗_全球發售.pdf,06660,6660.HK,filename_5digit_to_wind_hk_equity,2022-09-23,艾美疫苗,全球發售,7555643,c35f777b2493871417aaa043c722ae44e754c809544cdeffe1c65058c10eb812,614,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06661,2022,06661_29-06-2022_湖州燃氣_全球發售.pdf,2022_87份/06661_29-06-2022_湖州燃氣_全球發售.pdf,06661,6661.HK,filename_5digit_to_wind_hk_equity,2022-06-29,湖州燃氣,全球發售,4723597,f93fc793391659ae2bb60ca5f855709b9ad8a62a3d97f94830b670f1364b15bb,620,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06667,2022,06667_10-06-2022_美因基因_全球發售.pdf,2022_87份/06667_10-06-2022_美因基因_全球發售.pdf,06667,6667.HK,filename_5digit_to_wind_hk_equity,2022-06-10,美因基因,全球發售,18922952,78d60cc37ae75b3f91460b43ba23e26c017e89e783dc5529a3edff6fc2949929,692,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06678,2022,06678_22-09-2022_百德醫療_全球發售.pdf,2022_87份/06678_22-09-2022_百德醫療_全球發售.pdf,06678,6678.HK,filename_5digit_to_wind_hk_equity,2022-09-22,百德醫療,全球發售,6212290,13ae53db787ad1c5eec629c551fd2ae8b7de8f2ef42c46d659c6a8c2de43655b,635,true,not_run,0,false,development,unreviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2022_06686,2022,06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,2022_87份/06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,06686,6686.HK,filename_5digit_to_wind_hk_equity,2022-06-29,諾亞控股－Ｓ,全球發售,4741306,b68cf76db44676cea47710854e3fc7ff9a178cb91bcdc6ea28fe08b5fae94412,509,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06689,2022,06689_24-08-2022_洪九果品_全球發售.pdf,2022_87份/06689_24-08-2022_洪九果品_全球發售.pdf,06689,6689.HK,filename_5digit_to_wind_hk_equity,2022-08-24,洪九果品,全球發售,10185768,74c5c24c000a35a076615b5db4a2be2da7b75ff8ca07cd0c46674a9988866a98,679,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06696,2022,06696_28-10-2022_多想雲_全球發售.pdf,2022_87份/06696_28-10-2022_多想雲_全球發售.pdf,06696,6696.HK,filename_5digit_to_wind_hk_equity,2022-10-28,多想雲,全球發售,8842894,6b989439b7e43c9cc43a01786e3918f7bc68ef6607cc18e665f1f001cfa27c1f,634,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06698,2022,06698_15-12-2022_星空華文_全球發售.pdf,2022_87份/06698_15-12-2022_星空華文_全球發售.pdf,06698,6698.HK,filename_5digit_to_wind_hk_equity,2022-12-15,星空華文,全球發售,23487787,1c90b9375beccdcffaf6c3ad8d20057b0ba0497c0be09fae4e9d7446e9b9fb92,729,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06922,2022,06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,2022_87份/06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,06922,6922.HK,filename_5digit_to_wind_hk_equity,2022-12-16,康灃生物－Ｂ,全球發售,9790089,870bae207ad9c308d9d8f32b46ebf78f3aa5f6bd6368206001d12cf897491272,644,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06929,2022,06929_13-12-2022_業聚醫療_全球發售.pdf,2022_87份/06929_13-12-2022_業聚醫療_全球發售.pdf,06929,6929.HK,filename_5digit_to_wind_hk_equity,2022-12-13,業聚醫療,全球發售,20279786,877de500b1f21a56464bab1e8a162011f25177be81b9195bb5d47567b07077af,709,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06955,2022,06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,2022_87份/06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,06955,6955.HK,filename_5digit_to_wind_hk_equity,2022-12-19,博安生物－Ｂ,全球發售,12100776,a0a177ba520544d4ff03e22bf2ecae3930aaf014c2df245483d82640fecdb406,855,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_06963,2022,06963_30-11-2022_陽光保險_全球發售.pdf,2022_87份/06963_30-11-2022_陽光保險_全球發售.pdf,06963,6963.HK,filename_5digit_to_wind_hk_equity,2022-11-30,陽光保險,全球發售,8695864,e030142f9da83b5b2322b9ace69e23feb1a07714f02f13b54de2250d0b6470fd,858,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_07801,2022,07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,2022_87份/07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,07801,7801.HK,filename_5digit_to_wind_hk_equity,2022-09-09,INTERRA ACQ-Z,發售A類股份及上市認股權證,2384491,de5e2ce174dca9c3dac32a66246e4c8f68962b011d41d748e3e9c22571560a33,277,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_07841,2022,07841_09-08-2022_匯德收購－Ｚ_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,2022_87份/07841_09-08-2022_匯德收購－Ｚ_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,07841,7841.HK,filename_5digit_to_wind_hk_equity,2022-08-09,匯德收購－Ｚ,透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市,2743998,2114db9419580d8a37e6d83636070821c117665701c244a69b61220f6b61c26b,355,true,not_run,0,false,development,unreviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2022_09638,2022,09638_22-03-2022_法拉帝_全球發售.pdf,2022_87份/09638_22-03-2022_法拉帝_全球發售.pdf,09638,9638.HK,filename_5digit_to_wind_hk_equity,2022-03-22,法拉帝,全球發售,15483027,6030a6fea23dc00889a9c1cff82d93c66897c2c54a5b644811dd93814f488d08,708,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09696,2022,09696_30-06-2022_天齊鋰業_全球發售.pdf,2022_87份/09696_30-06-2022_天齊鋰業_全球發售.pdf,09696,9696.HK,filename_5digit_to_wind_hk_equity,2022-06-30,天齊鋰業,全球發售,66523498,445abb6d59b461f982dd2ba6020228445892716c3feccf1b29897b1cdf6166a0,852,true,not_run,0,true,development,shadow_automatic,B1 metadata inspection only; production Parser not run
ipo_2022_09857,2022,09857_29-07-2022_檸萌影視_全球發售.pdf,2022_87份/09857_29-07-2022_檸萌影視_全球發售.pdf,09857,9857.HK,filename_5digit_to_wind_hk_equity,2022-07-29,檸萌影視,全球發售,6284983,8a0e5a5f040f140aa2ad554ca50a0a42ef497e426a178c4ff10c0276218bdec0,718,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09863,2022,09863_20-09-2022_零跑汽車_全球發售.pdf,2022_87份/09863_20-09-2022_零跑汽車_全球發售.pdf,09863,9863.HK,filename_5digit_to_wind_hk_equity,2022-09-20,零跑汽車,全球發售,6665673,6eb1b59f728ffad582efa6f62d578bfe81ee833665d9f2ad4933ac8e5fcc6290,740,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09877,2022,09877_23-09-2022_健世科技－Ｂ_全球發售.pdf,2022_87份/09877_23-09-2022_健世科技－Ｂ_全球發售.pdf,09877,9877.HK,filename_5digit_to_wind_hk_equity,2022-09-23,健世科技－Ｂ,全球發售,8708492,a63cc4fd8fe5a955978bbe8a0fd532f9ebb2989508360b401a30a2f4bb63bc5c,563,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09878,2022,09878_31-01-2022_匯通達網絡_全球發售.pdf,2022_87份/09878_31-01-2022_匯通達網絡_全球發售.pdf,09878,9878.HK,filename_5digit_to_wind_hk_equity,2022-01-31,匯通達網絡,全球發售,8038795,1b33d7df561f5b092e0a917a857889116a2f8d50095ebd0eb1cb4089c5d9e9ea,693,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09886,2022,09886_01-09-2022_叮噹健康_全球發售.pdf,2022_87份/09886_01-09-2022_叮噹健康_全球發售.pdf,09886,9886.HK,filename_5digit_to_wind_hk_equity,2022-09-01,叮噹健康,全球發售,9703468,b63e16c1dda2cd8a0e567b597b34fa5a07ab7c1ca33a7b26befe9f364f2e993a,619,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09896,2022,09896_30-06-2022_名創優品_全球發售.pdf,2022_87份/09896_30-06-2022_名創優品_全球發售.pdf,09896,9896.HK,filename_5digit_to_wind_hk_equity,2022-06-30,名創優品,全球發售,35534843,2f8c72740c6aae87eb03af159c0b64eb5ca1c1a39e3a8d8c01255e30a34cb1e2,675,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09955,2022,09955_23-06-2022_智雲健康_全球發售.pdf,2022_87份/09955_23-06-2022_智雲健康_全球發售.pdf,09955,9955.HK,filename_5digit_to_wind_hk_equity,2022-06-23,智雲健康,全球發售,59474507,0a7fe1a86d3f70c6941f7883eecb342232d0e3ff599bb903ab88852fe4aa3b42,711,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2022_09985,2022,09985_05-12-2022_衛龍_全球發售.pdf,2022_87份/09985_05-12-2022_衛龍_全球發售.pdf,09985,9985.HK,filename_5digit_to_wind_hk_equity,2022-12-05,衛龍,全球發售,15170662,358b23fe1620fa20fa4c915d3d7fcb3235410525158041df161eb6f2f6077aee,523,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_00666,2023,00666_08-12-2023_瑞浦蘭鈞_全球發售.pdf,2023_63份/00666_08-12-2023_瑞浦蘭鈞_全球發售.pdf,00666,0666.HK,filename_5digit_to_wind_hk_equity,2023-12-08,瑞浦蘭鈞,全球發售,10763928,cfe581dc78d7d2140f73d59253e1dc9be6d6b01ca716add268d93730afbb8508,759,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01111,2023,01111_31-10-2023_華視集團控股_全球發售.pdf,2023_63份/01111_31-10-2023_華視集團控股_全球發售.pdf,01111,1111.HK,filename_5digit_to_wind_hk_equity,2023-10-31,華視集團控股,全球發售,7073727,292dfaade58de1135ec5382bd5c37e6360928d5bd168e02fc19fb30b148cdc5c,642,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01274,2023,01274_12-12-2023_知行汽車科技_全球發售.pdf,2023_63份/01274_12-12-2023_知行汽車科技_全球發售.pdf,01274,1274.HK,filename_5digit_to_wind_hk_equity,2023-12-12,知行汽車科技,全球發售,9793123,592e77602c05f791ec91258863a15f1f3cce496ca90747a527a60924c1b9bcbd,676,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01284,2023,01284_30-06-2023_新傳企劃_股份發售.pdf,2023_63份/01284_30-06-2023_新傳企劃_股份發售.pdf,01284,1284.HK,filename_5digit_to_wind_hk_equity,2023-06-30,新傳企劃,股份發售,6977687,d1cd35845823a8f07bb5108b045daf8730d45944d1765cd45b3e53eac7121999,480,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01405,2023,01405_16-03-2023_達勢股份_全球發售.pdf,2023_63份/01405_16-03-2023_達勢股份_全球發售.pdf,01405,1405.HK,filename_5digit_to_wind_hk_equity,2023-03-16,達勢股份,全球發售,33864466,562669a9ef2e15b4ce9860717d92ac624e3af225065a635da040501d0781d0cf,608,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01497,2023,01497_30-11-2023_燕之屋_全球發售.pdf,2023_63份/01497_30-11-2023_燕之屋_全球發售.pdf,01497,1497.HK,filename_5digit_to_wind_hk_equity,2023-11-30,燕之屋,全球發售,20619569,edf8ab26cc60cf77184f26dfe53268a421f269f31dc569af81540c50037359a7,484,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01519,2023,01519_16-10-2023_極兔速遞－Ｗ_全球發售.pdf,2023_63份/01519_16-10-2023_極兔速遞－Ｗ_全球發售.pdf,01519,1519.HK,filename_5digit_to_wind_hk_equity,2023-10-16,極兔速遞－Ｗ,全球發售,12070366,3a725f177bd485fe1c5bc53592c5c17c5023a0daf092d7b383c8e9da235d61f2,732,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01541,2023,01541_24-08-2023_宜明昂科－Ｂ_全球發售.pdf,2023_63份/01541_24-08-2023_宜明昂科－Ｂ_全球發售.pdf,01541,1541.HK,filename_5digit_to_wind_hk_equity,2023-08-24,宜明昂科－Ｂ,全球發售,12156312,70ea01d9d57cf3367438a5794851a3a97beee55c1d142d07f4ba6a0f5466c785,570,true,not_run,0,true,development,shadow_manual_reviewed,B1 metadata inspection only; production Parser not run
ipo_2023_01973,2023,01973_25-09-2023_天圖投資_全球發售.pdf,2023_63份/01973_25-09-2023_天圖投資_全球發售.pdf,01973,1973.HK,filename_5digit_to_wind_hk_equity,2023-09-25,天圖投資,全球發售,7261087,263a66a300190e361748a697e0c682e18870c8ff5d3dffc22ae283747d026c74,820,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02105,2023,02105_16-06-2023_來凱醫藥－Ｂ_全球發售.pdf,2023_63份/02105_16-06-2023_來凱醫藥－Ｂ_全球發售.pdf,02105,2105.HK,filename_5digit_to_wind_hk_equity,2023-06-16,來凱醫藥－Ｂ,全球發售,8500320,4a5cfd286c567112f6883ed1697b927cba80da0357de34ba3777d26fcabe110f,592,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02149,2023,02149_18-12-2023_貝克微_全球發售.pdf,2023_63份/02149_18-12-2023_貝克微_全球發售.pdf,02149,2149.HK,filename_5digit_to_wind_hk_equity,2023-12-18,貝克微,全球發售,7628327,02cddfb4de8b1152a96963155ff4e89852549e73524254cd443c15d42160633c,551,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02268,2023,02268_07-11-2023_藥明合聯_全球發售.pdf,2023_63份/02268_07-11-2023_藥明合聯_全球發售.pdf,02268,2268.HK,filename_5digit_to_wind_hk_equity,2023-11-07,藥明合聯,全球發售,7610665,8a02036b2a27b11a333d5546fd11e8c2e111a7a6b6a18f4d5373ac9def2af666,598,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02271,2023,02271_30-06-2023_眾安智慧生活_全球發售.pdf,2023_63份/02271_30-06-2023_眾安智慧生活_全球發售.pdf,02271,2271.HK,filename_5digit_to_wind_hk_equity,2023-06-30,眾安智慧生活,全球發售,4076578,9208901029d25a75af069e50773813973101cbee89612c73e3d7ba1a64c33804,654,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02405,2023,02405_21-03-2023_力盟科技_全球發售.pdf,2023_63份/02405_21-03-2023_力盟科技_全球發售.pdf,02405,2405.HK,filename_5digit_to_wind_hk_equity,2023-03-21,力盟科技,全球發售,4174731,35594538f6d24d5924c6cf2fa52e1cc5e1d6976d0a895fd6a2f55d832f32e9a8,552,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02409,2023,02409_14-03-2023_洲際船務_全球發售.pdf,2023_63份/02409_14-03-2023_洲際船務_全球發售.pdf,02409,2409.HK,filename_5digit_to_wind_hk_equity,2023-03-14,洲際船務,全球發售,8796671,aeccc64092abe26da0e5f006562774bc2183d48f7e15aa6de94ddf12833d61db,746,true,not_run,0,true,development,shadow_automatic,B1 metadata inspection only; production Parser not run
ipo_2023_02415,2023,02415_17-04-2023_梅斯健康_全球發售.pdf,2023_63份/02415_17-04-2023_梅斯健康_全球發售.pdf,02415,2415.HK,filename_5digit_to_wind_hk_equity,2023-04-17,梅斯健康,全球發售,13880308,d1d5bf8d9a07c010869e1c9da6e588a7621e670061261cfd8593418a502fbd07,690,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02416,2023,02416_15-05-2023_易點雲_全球發售.pdf,2023_63份/02416_15-05-2023_易點雲_全球發售.pdf,02416,2416.HK,filename_5digit_to_wind_hk_equity,2023-05-15,易點雲,全球發售,6906722,77be2861810a5ccf0c06a7494ba051f210039c6929ecc2191337fc5bef29140e,549,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02419,2023,02419_27-11-2023_德康農牧_全球發售.pdf,2023_63份/02419_27-11-2023_德康農牧_全球發售.pdf,02419,2419.HK,filename_5digit_to_wind_hk_equity,2023-11-27,德康農牧,全球發售,11488977,357f85dc753762f70fce8161a8b5c71f37b6e3390383a2bb4aa8c91804dae344,726,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02429,2023,02429_24-10-2023_友寶在線_全球發售.pdf,2023_63份/02429_24-10-2023_友寶在線_全球發售.pdf,02429,2429.HK,filename_5digit_to_wind_hk_equity,2023-10-24,友寶在線,全球發售,11810691,10d52bd76373d21a1b2c421ec1a87c2b6ec4118dd3a2cf082526a03da537b269,746,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02433,2023,02433_20-03-2023_中天湖南集團_全球發售.pdf,2023_63份/02433_20-03-2023_中天湖南集團_全球發售.pdf,02433,2433.HK,filename_5digit_to_wind_hk_equity,2023-03-20,中天湖南集團,全球發售,35795044,c699f31ac633ce6c0f3b8d310eafa839e65e86ab3a6a406015c29c799240609d,785,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02439,2023,02439_21-03-2023_中寶新材_全球發售.pdf,2023_63份/02439_21-03-2023_中寶新材_全球發售.pdf,02439,2439.HK,filename_5digit_to_wind_hk_equity,2023-03-21,中寶新材,全球發售,47067551,a2decefdb1d6f9ef8316ae2e818c527409153916f3fb290ab2fce491e28e1ac8,690,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02442,2023,02442_25-04-2023_怡俊集團控股_股份發售.pdf,2023_63份/02442_25-04-2023_怡俊集團控股_股份發售.pdf,02442,2442.HK,filename_5digit_to_wind_hk_equity,2023-04-25,怡俊集團控股,股份發售,4696945,4622325cae29a8dea7327f22b79b4098ddea8de76e455fec47821ddc2140ec75,537,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02451,2023,02451_28-09-2023_綠源集團控股_全球發售.pdf,2023_63份/02451_28-09-2023_綠源集團控股_全球發售.pdf,02451,2451.HK,filename_5digit_to_wind_hk_equity,2023-09-28,綠源集團控股,全球發售,8522718,a43b4b860aacf19d9f447bd71a583b77abbe245b0d901b3580430288f8044327,685,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02453,2023,02453_29-12-2023_美中嘉和_全球發售.pdf,2023_63份/02453_29-12-2023_美中嘉和_全球發售.pdf,02453,2453.HK,filename_5digit_to_wind_hk_equity,2023-12-29,美中嘉和,全球發售,12318164,89dd431508d10e9a0a292b475e88412bfead6c42b80678685473bf4b3597f86f,528,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02473,2023,02473_30-10-2023_喜相逢集團_全球發售.pdf,2023_63份/02473_30-10-2023_喜相逢集團_全球發售.pdf,02473,2473.HK,filename_5digit_to_wind_hk_equity,2023-10-30,喜相逢集團,全球發售,9477801,d1f49ec4f6df956ce928963713731524cd1b5fe9043cca0fe5148dbca28a4b20,682,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2023_02477,2023,02477_28-12-2023_經緯天地_股份發售.pdf,2023_63份/02477_28-12-2023_經緯天地_股份發售.pdf,02477,2477.HK,filename_5digit_to_wind_hk_equity,2023-12-28,經緯天地,股份發售,5994553,4e48cd6633a3312205179ebb2f6e06c23cc0c8523a11d4e580c63a7163458911,598,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
